Temp,Humidity,CO,smoke,RESULT
30,60,0,334,no
28,50,0,230,mild
33,78,0,450,severe
38,55,0,406,critical
36,51,0,588,critical
29,52,0,305,mild
40,56,0,250,critical
26,69,0,321,no
28,61,0,326,mild
28,62,0,557,mild
39,68,0,493,critical
39,57,0,443,critical
28,61,0,376,mild
34,52,0,221,severe
31,54,0,434,severe
33,75,0,488,severe
40,69,0,457,critical
37,65,0,359,critical
34,66,0,290,severe
27,64,0,319,no
39,64,0,532,critical
31,73,0,253,severe
36,58,0,334,critical
31,62,0,204,severe
37,58,0,366,critical
30,63,0,359,no
36,66,0,425,critical
36,76,0,272,critical
31,75,0,585,severe
36,70,0,310,critical
32,57,0,222,severe
27,68,0,307,no
37,61,0,405,critical
34,71,0,379,severe
36,58,0,557,critical
29,60,0,502,mild
39,65,0,324,critical
34,64,0,554,severe
31,77,0,560,severe
38,56,0,219,critical
28,58,0,253,mild
38,58,0,316,critical
25,77,0,379,no
35,51,0,278,severe
29,67,0,304,mild
34,74,0,362,severe
30,60,0,408,no
33,61,0,280,severe
36,75,0,588,critical
37,60,0,467,critical
30,74,0,539,no
30,65,0,208,no
25,52,0,496,no
32,59,0,333,severe
26,75,0,255,no
38,51,0,213,critical
34,73,0,283,severe
26,65,0,496,no
37,75,0,425,critical
36,59,0,458,critical
26,58,0,257,no
32,58,0,359,severe
26,78,0,406,no
32,57,0,368,severe
35,56,0,566,severe
33,65,0,600,severe
35,56,0,229,severe
28,73,0,391,mild
31,53,0,594,severe
37,57,0,433,critical
31,62,0,466,severe
31,76,0,342,severe
26,62,0,247,no
39,58,0,432,critical
27,61,0,399,no
39,68,0,467,critical
34,59,0,269,severe
33,78,0,241,severe
29,72,0,253,mild
26,54,0,390,no
33,54,0,388,severe
27,57,0,284,no
39,73,0,305,critical
40,63,0,347,critical
33,69,0,490,severe
26,74,0,258,no
27,51,0,566,no
40,53,0,344,critical
25,70,0,560,no
31,75,0,511,severe
39,59,0,303,critical
32,52,0,392,severe
25,75,0,501,no
33,61,0,591,severe
27,78,0,287,no
39,76,0,458,critical
35,60,0,584,severe
38,59,0,527,critical
37,66,0,403,critical
31,78,0,560,severe
28,70,0,465,mild
35,55,0,368,severe
35,75,0,261,severe
39,71,0,448,critical
27,56,0,222,no
39,58,0,321,critical
29,50,0,543,mild
33,74,0,402,severe
40,53,0,467,critical
40,66,0,472,critical
28,66,0,305,mild
28,65,0,257,mild
32,67,0,334,severe
26,71,0,294,no
31,69,0,462,severe
27,64,0,389,no
39,67,0,210,critical
25,74,0,305,no
32,66,0,386,severe
31,76,0,584,severe
33,55,0,565,severe
33,59,0,509,severe
35,58,0,375,severe
27,58,0,235,no
27,62,0,481,no
34,58,0,466,severe
36,51,0,585,critical
34,62,0,281,severe
36,69,0,597,critical
39,52,0,424,critical
39,56,0,259,critical
31,63,0,263,severe
29,78,0,480,mild
29,53,0,509,mild
30,56,0,413,no
27,76,0,455,no
30,56,0,377,no
39,59,0,265,critical
37,50,0,511,critical
31,78,0,383,severe
30,65,0,231,no
36,50,0,510,critical
37,78,0,517,critical
39,57,0,455,critical
36,70,0,320,critical
31,69,0,214,severe
29,67,0,493,mild
28,75,0,336,mild
36,67,0,400,critical
39,66,0,392,critical
29,56,0,426,mild
39,65,0,392,critical
40,64,0,267,critical
37,69,0,600,critical
34,66,0,311,severe
40,77,0,555,critical
32,61,0,239,severe
25,54,0,271,no
26,55,0,580,no
37,78,0,269,critical
33,78,0,210,severe
26,78,0,208,no
25,52,0,398,no
26,66,0,303,no
39,64,0,509,critical
33,50,0,391,severe
35,56,0,483,severe
32,58,0,331,severe
30,67,0,419,no
38,71,0,593,critical
30,58,0,264,no
27,65,0,421,no
39,54,0,515,critical
39,69,0,291,critical
31,77,0,571,severe
25,59,0,286,no
35,70,0,449,severe
34,60,0,313,severe
36,53,0,547,critical
25,57,0,544,no
27,66,0,323,no
29,70,0,559,mild
40,53,0,339,critical
30,59,0,511,no
29,74,0,260,mild
39,56,0,415,critical
32,74,0,595,severe
30,70,0,238,no
31,59,0,433,severe
39,76,0,251,critical
36,74,0,563,critical
26,59,0,295,no
32,62,0,308,severe
27,77,0,480,no
37,64,0,466,critical
27,52,0,264,no
28,66,0,303,mild
28,51,0,409,mild
25,60,0,537,no
38,58,0,415,critical
25,61,0,548,no
36,66,0,532,critical
29,68,0,448,mild
36,69,0,583,critical
26,78,0,379,no
27,67,0,539,no
31,70,0,589,severe
40,77,0,417,critical
30,65,0,296,no
34,54,0,472,severe
29,76,0,543,mild
40,64,0,228,critical
25,75,0,252,no
37,57,0,223,critical
37,51,0,218,critical
30,75,0,572,no
39,64,0,382,critical
28,60,0,317,mild
26,50,0,203,no
32,75,0,323,severe
30,64,0,560,no
37,74,0,550,critical
38,57,0,231,critical
37,68,0,386,critical
30,51,0,394,no
36,59,0,542,critical
26,68,0,475,no
29,65,0,363,mild
36,78,0,458,critical
39,74,0,218,critical
29,55,0,471,mild
36,62,0,390,critical
26,75,0,232,no
27,60,0,212,no
26,63,0,574,no
28,73,0,223,mild
26,61,0,470,no
36,74,0,240,critical
25,62,0,222,no
27,59,0,314,no
31,73,0,454,severe
34,63,0,523,severe
31,59,0,431,severe
28,58,0,211,mild
36,52,0,544,critical
38,67,0,483,critical
27,50,0,296,no
26,54,0,412,no
28,73,0,564,mild
35,50,0,260,severe
27,63,0,365,no
34,52,0,349,severe
33,68,0,219,severe
27,77,0,480,no
25,76,0,387,no
36,70,0,378,critical
34,55,0,224,severe
38,67,0,231,critical
29,57,0,390,mild
36,65,0,534,critical
28,52,0,581,mild
30,68,0,553,no
29,51,0,270,mild
35,63,0,535,severe
29,62,0,441,mild
39,71,0,326,critical
40,50,0,519,critical
33,72,0,239,severe
25,63,0,382,no
29,71,0,445,mild
34,55,0,439,severe
32,52,0,576,severe
26,63,0,222,no
38,61,0,453,critical
27,64,0,308,no
29,70,0,400,mild
40,65,0,571,critical
27,72,0,241,no
40,55,0,442,critical
27,58,0,372,no
33,53,0,440,severe
33,50,0,567,severe
36,64,0,273,critical
36,50,0,362,critical
39,58,0,542,critical
35,57,0,341,severe
29,65,0,528,mild
31,68,0,599,severe
40,52,0,314,critical
36,61,0,204,critical
26,51,0,435,no
39,78,0,456,critical
31,65,0,389,severe
32,75,0,325,severe
29,51,0,347,mild
32,62,0,211,severe
25,66,0,532,no
36,76,0,303,critical
39,74,0,264,critical
39,60,0,461,critical
30,53,0,327,no
29,75,0,337,mild
25,70,0,352,no
28,57,0,233,mild
38,56,0,260,critical
38,77,0,271,critical
33,55,0,304,severe
37,71,0,396,critical
30,62,0,452,no
38,68,0,284,critical
36,75,0,365,critical
29,57,0,572,mild
28,59,0,422,mild
40,62,0,493,critical
40,70,0,276,critical
34,67,0,296,severe
34,56,0,305,severe
38,50,0,457,critical
32,73,0,491,severe
33,57,0,345,severe
32,73,0,577,severe
37,73,0,333,critical
31,50,0,291,severe
28,60,0,483,mild
39,53,0,206,critical
25,70,0,459,no
31,60,0,437,severe
36,76,0,546,critical
35,71,0,562,severe
28,56,0,544,mild
30,52,0,568,no
30,68,0,508,no
26,73,0,546,no
32,59,0,391,severe
37,65,0,331,critical
34,75,0,261,severe
31,62,0,570,severe
25,55,0,367,no
36,65,0,262,critical
39,74,0,403,critical
35,54,0,566,severe
35,56,0,475,severe
37,61,0,428,critical
27,69,0,488,no
37,73,0,595,critical
31,73,0,335,severe
29,53,0,579,mild
28,59,0,519,mild
33,70,0,236,severe
28,78,0,386,mild
36,74,0,212,critical
40,71,0,514,critical
40,66,0,275,critical
32,74,0,543,severe
35,76,0,472,severe
37,69,0,210,critical
26,50,0,391,no
26,52,0,429,no
35,53,0,439,severe
32,71,0,518,severe
33,64,0,359,severe
32,55,0,570,severe
33,53,0,303,severe
29,53,0,576,mild
39,57,0,293,critical
30,52,0,248,no
38,73,0,230,critical
40,54,0,518,critical
32,68,0,589,severe
38,66,0,449,critical
30,55,0,496,no
31,50,0,338,severe
40,75,0,586,critical
33,65,0,426,severe
29,75,0,465,mild
39,65,0,516,critical
35,56,0,566,severe
38,53,0,359,critical
33,62,0,523,severe
39,76,0,344,critical
31,67,0,507,severe
30,59,0,421,no
36,52,0,297,critical
40,74,0,415,critical
30,69,0,573,no
31,67,0,323,severe
33,64,0,247,severe
33,59,0,384,severe
32,57,0,579,severe
36,73,0,582,critical
40,77,0,315,critical
32,73,0,390,severe
27,54,0,458,no
28,75,0,555,mild
39,76,0,319,critical
37,61,0,256,critical
40,73,0,541,critical
32,63,0,466,severe
35,76,0,599,severe
26,56,0,594,no
38,77,0,270,critical
33,72,0,358,severe
28,67,0,598,mild
25,67,0,567,no
31,75,0,423,severe
34,69,0,237,severe
32,70,0,271,severe
37,62,0,319,critical
29,78,0,344,mild
29,67,0,430,mild
27,78,0,271,no
39,53,0,254,critical
25,58,0,332,no
37,77,0,251,critical
34,74,0,287,severe
26,68,0,239,no
27,57,0,364,no
33,70,0,302,severe
38,67,0,345,critical
29,53,0,577,mild
34,67,0,264,severe
40,78,0,372,critical
28,74,0,417,mild
36,50,0,382,critical
27,58,0,203,no
29,60,0,347,mild
31,53,0,221,severe
28,71,0,528,mild
40,56,0,426,critical
32,56,0,249,severe
31,63,0,348,severe
36,59,0,519,critical
32,60,0,242,severe
28,63,0,220,mild
34,51,0,333,severe
36,57,0,293,critical
33,57,0,346,severe
33,62,0,346,severe
27,71,0,521,no
37,65,0,495,critical
33,60,0,356,severe
30,53,0,571,no
27,76,0,248,no
37,59,0,440,critical
28,75,0,428,mild
28,52,0,523,mild
33,78,0,566,severe
29,50,0,508,mild
40,74,0,587,critical
31,51,0,229,severe
39,75,0,569,critical
35,63,0,526,severe
25,54,0,501,no
25,78,0,475,no
25,71,0,458,no
36,56,0,358,critical
30,73,0,345,no
25,69,0,263,no
25,78,0,538,no
40,58,0,236,critical
34,65,0,517,severe
27,62,0,464,no
32,73,0,435,severe
25,73,0,517,no
36,62,0,200,critical
40,54,0,443,critical
32,71,0,595,severe
37,55,0,303,critical
29,72,0,446,mild
36,66,0,414,critical
32,66,0,287,severe
34,67,0,317,severe
39,76,0,407,critical
28,51,0,387,mild
37,62,0,258,critical
33,64,0,372,severe
26,71,0,576,no
26,67,0,456,no
28,64,0,490,mild
38,54,0,529,critical
39,66,0,461,critical
34,75,0,326,severe
35,52,0,484,severe
37,50,0,375,critical
32,51,0,499,severe
27,74,0,372,no
25,70,0,562,no
26,74,0,236,no
35,65,0,562,severe
31,77,0,495,severe
38,72,0,376,critical
38,68,0,506,critical
32,67,0,373,severe
30,70,0,548,no
31,68,0,544,severe
32,69,0,553,severe
30,62,0,229,no
32,66,0,550,severe
35,57,0,555,severe
37,62,0,510,critical
30,74,0,283,no
33,58,0,477,severe
37,71,0,204,critical
34,71,0,404,severe
28,71,0,393,mild
37,69,0,301,critical
27,77,0,534,no
33,57,0,567,severe
25,72,0,564,no
28,77,0,205,mild
38,57,0,582,critical
37,62,0,445,critical
35,58,0,225,severe
25,52,0,462,no
25,77,0,433,no
33,63,0,376,severe
30,58,0,400,no
38,76,0,269,critical
28,50,0,405,mild
33,63,0,283,severe
36,65,0,549,critical
29,60,0,431,mild
26,63,0,404,no
32,65,0,239,severe
38,75,0,592,critical
34,67,0,222,severe
36,72,0,390,critical
28,67,0,358,mild
30,77,0,554,no
32,62,0,228,severe
32,74,0,473,severe
37,77,0,380,critical
34,78,0,500,severe
29,63,0,388,mild
27,71,0,484,no
27,58,0,303,no
27,55,0,436,no
31,61,0,268,severe
33,66,0,432,severe
35,50,0,422,severe
29,72,0,300,mild
37,75,0,244,critical
35,61,0,305,severe
27,63,0,417,no
28,73,0,423,mild
30,64,0,281,no
35,68,0,551,severe
33,59,0,447,severe
27,69,0,351,no
29,51,0,446,mild
26,72,0,570,no
30,63,0,212,no
35,51,0,501,severe
28,58,0,349,mild
39,68,0,477,critical
25,61,0,242,no
40,55,0,527,critical
34,64,0,514,severe
39,62,0,325,critical
36,56,0,243,critical
26,73,0,584,no
36,75,0,489,critical
29,53,0,530,mild
31,58,0,295,severe
26,57,0,297,no
35,58,0,582,severe
25,54,0,282,no
33,53,0,200,severe
33,75,0,356,severe
26,52,0,476,no
39,59,0,212,critical
33,50,0,305,severe
29,77,0,563,mild
30,55,0,248,no
35,77,0,442,severe
33,78,0,299,severe
32,74,0,446,severe
38,72,0,330,critical
27,70,0,370,no
40,70,0,525,critical
30,66,0,247,no
31,69,0,551,severe
28,59,0,598,mild
40,57,0,403,critical
39,52,0,372,critical
38,61,0,465,critical
28,75,0,557,mild
37,56,0,368,critical
29,68,0,495,mild
34,70,0,548,severe
35,58,0,575,severe
36,52,0,406,critical
31,76,0,496,severe
33,76,0,334,severe
27,50,0,277,no
25,61,0,561,no
39,56,0,429,critical
26,69,0,229,no
39,53,0,501,critical
33,60,0,270,severe
38,64,0,241,critical
34,52,0,264,severe
40,65,0,222,critical
38,52,0,399,critical
38,70,0,213,critical
36,78,0,402,critical
25,63,0,231,no
33,67,0,556,severe
25,50,0,301,no
35,63,0,406,severe
30,59,0,543,no
33,60,0,466,severe
36,74,0,483,critical
40,72,0,327,critical
36,70,0,484,critical
34,66,0,389,severe
37,55,0,564,critical
28,73,0,318,mild
30,59,0,488,no
34,66,0,327,severe
26,51,0,332,no
28,75,0,546,mild
33,55,0,433,severe
33,69,0,585,severe
35,59,0,468,severe
28,58,0,518,mild
27,74,0,546,no
33,53,0,340,severe
34,57,0,268,severe
33,61,0,265,severe
30,68,0,493,no
38,74,0,558,critical
37,62,0,518,critical
33,53,0,246,severe
30,60,0,540,no
35,75,0,224,severe
29,68,0,220,mild
34,62,0,385,severe
33,68,0,534,severe
25,72,0,518,no
28,54,0,399,mild
30,50,0,344,no
37,67,0,555,critical
32,51,0,392,severe
31,74,0,203,severe
32,74,0,450,severe
27,50,0,357,no
33,78,0,281,severe
34,61,0,290,severe
31,63,0,574,severe
26,71,0,277,no
31,66,0,343,severe
39,54,0,344,critical
39,75,0,468,critical
31,62,0,253,severe
33,71,0,466,severe
38,50,0,486,critical
28,73,0,436,mild
33,73,0,399,severe
36,52,0,285,critical
31,76,0,334,severe
37,57,0,421,critical
28,56,0,431,mild
38,65,0,475,critical
36,56,0,509,critical
39,67,0,592,critical
35,78,0,528,severe
25,66,0,564,no
32,64,0,442,severe
39,64,0,327,critical
33,61,0,547,severe
26,75,0,419,no
38,55,0,356,critical
28,74,0,530,mild
38,61,0,430,critical
33,73,0,291,severe
33,70,0,478,severe
30,78,0,438,no
28,76,0,584,mild
31,55,0,427,severe
39,72,0,506,critical
29,70,0,519,mild
29,64,0,293,mild
32,58,0,278,severe
29,66,0,423,mild
35,67,0,479,severe
29,78,0,346,mild
34,76,0,204,severe
30,71,0,386,no
33,62,0,509,severe
34,77,0,361,severe
28,51,0,477,mild
28,78,0,484,mild
34,54,0,482,severe
33,78,0,335,severe
29,68,0,252,mild
28,61,0,200,mild
31,53,0,300,severe
27,52,0,299,no
34,66,0,560,severe
39,52,0,516,critical
26,64,0,452,no
39,73,0,589,critical
36,64,0,402,critical
33,61,0,300,severe
27,50,0,439,no
40,76,0,459,critical
25,75,0,460,no
31,60,0,395,severe
29,58,0,232,mild
37,51,0,351,critical
32,53,0,418,severe
36,65,0,471,critical
39,56,0,535,critical
38,73,0,357,critical
36,71,0,420,critical
28,57,0,586,mild
40,54,0,470,critical
32,74,0,396,severe
40,75,0,231,critical
31,56,0,209,severe
39,59,0,209,critical
27,54,0,478,no
37,51,0,406,critical
26,64,0,264,no
26,71,0,396,no
40,69,0,333,critical
36,57,0,388,critical
31,77,0,485,severe
26,53,0,259,no
29,58,0,326,mild
32,73,0,581,severe
40,60,0,258,critical
28,52,0,509,mild
26,59,0,480,no
36,53,0,283,critical
38,68,0,208,critical
31,63,0,287,severe
33,65,0,479,severe
34,57,0,269,severe
30,63,0,467,no
36,52,0,445,critical
38,76,0,476,critical
26,52,0,398,no
32,69,0,458,severe
40,64,0,390,critical
25,65,0,272,no
29,51,0,567,mild
40,58,0,233,critical
31,64,0,355,severe
33,67,0,271,severe
26,62,0,486,no
33,63,0,224,severe
37,72,0,332,critical
30,53,0,379,no
34,58,0,518,severe
34,62,0,284,severe
34,69,0,429,severe
25,57,0,523,no
39,77,0,497,critical
37,67,0,331,critical
32,60,0,560,severe
39,53,0,207,critical
39,65,0,481,critical
39,56,0,515,critical
26,67,0,583,no
31,78,0,588,severe
34,63,0,445,severe
29,51,0,324,mild
35,64,0,444,severe
31,66,0,592,severe
32,61,0,523,severe
31,53,0,208,severe
35,56,0,263,severe
38,65,0,444,critical
27,53,0,305,no
35,66,0,228,severe
29,76,0,430,mild
29,76,0,200,mild
36,68,0,232,critical
31,67,0,494,severe
37,59,0,455,critical
28,64,0,433,mild
39,67,0,265,critical
37,60,0,471,critical
37,66,0,514,critical
37,72,0,207,critical
31,67,0,513,severe
29,66,0,494,mild
26,73,0,271,no
34,72,0,207,severe
26,69,0,578,no
34,64,0,493,severe
37,51,0,486,critical
28,57,0,577,mild
30,74,0,356,no
33,56,0,491,severe
37,52,0,492,critical
40,68,0,452,critical
36,72,0,541,critical
26,71,0,432,no
37,60,0,415,critical
34,76,0,331,severe
32,72,0,273,severe
37,63,0,223,critical
31,58,0,568,severe
37,73,0,328,critical
38,73,0,590,critical
38,71,0,229,critical
26,71,0,307,no
34,56,0,269,severe
39,61,0,395,critical
33,67,0,500,severe
31,52,0,469,severe
30,58,0,251,no
30,60,0,228,no
33,71,0,383,severe
25,78,0,318,no
25,62,0,203,no
38,66,0,255,critical
30,58,0,598,no
40,70,0,596,critical
34,60,0,329,severe
37,78,0,331,critical
35,60,0,502,severe
31,61,0,549,severe
27,62,0,439,no
32,77,0,428,severe
29,67,0,266,mild
37,64,0,351,critical
31,51,0,411,severe
29,63,0,345,mild
30,52,0,318,no
33,59,0,342,severe
27,77,0,430,no
29,73,0,308,mild
30,57,0,545,no
31,63,0,535,severe
25,54,0,422,no
39,66,0,264,critical
37,66,0,249,critical
33,64,0,520,severe
26,74,0,285,no
27,55,0,331,no
38,63,0,336,critical
36,62,0,291,critical
25,70,0,218,no
34,50,0,385,severe
30,54,0,584,no
27,63,0,594,no
38,58,0,485,critical
35,62,0,415,severe
39,52,0,268,critical
28,72,0,517,mild
27,77,0,233,no
35,54,0,350,severe
34,72,0,468,severe
37,69,0,264,critical
39,70,0,200,critical
31,52,0,515,severe
32,55,0,233,severe
34,61,0,482,severe
29,67,0,465,mild
30,52,0,314,no
39,75,0,207,critical
38,72,0,513,critical
34,78,0,509,severe
27,63,0,273,no
32,61,0,279,severe
34,70,0,223,severe
27,71,0,398,no
32,75,0,489,severe
33,62,0,382,severe
27,64,0,444,no
27,78,0,358,no
36,70,0,252,critical
39,71,0,589,critical
29,63,0,261,mild
32,72,0,553,severe
25,60,0,524,no
39,66,0,585,critical
29,56,0,579,mild
33,50,0,441,severe
34,55,0,249,severe
40,56,0,574,critical
40,76,0,572,critical
35,58,0,514,severe
27,72,0,387,no
39,59,0,559,critical
36,68,0,213,critical
33,75,0,373,severe
25,56,0,232,no
27,74,0,504,no
38,60,0,483,critical
28,64,0,451,mild
27,76,0,532,no
30,50,0,367,no
30,65,0,495,no
32,61,0,241,severe
29,63,0,567,mild
32,51,0,333,severe
29,52,0,563,mild
34,57,0,447,severe
36,72,0,478,critical
36,61,0,387,critical
30,52,0,556,no
32,66,0,591,severe
33,76,0,314,severe
29,76,0,372,mild
29,61,0,377,mild
34,60,0,266,severe
39,61,0,563,critical
38,61,0,229,critical
25,76,0,544,no
37,52,0,383,critical
33,52,0,559,severe
25,73,0,468,no
40,56,0,591,critical
27,71,0,339,no
37,52,0,359,critical
28,61,0,402,mild
31,60,0,382,severe
35,51,0,260,severe
39,69,0,565,critical
32,64,0,496,severe
39,54,0,253,critical
30,66,0,248,no
39,52,0,244,critical
39,78,0,552,critical
31,63,0,413,severe
26,65,0,496,no
40,68,0,416,critical
28,51,0,460,mild
29,77,0,526,mild
33,52,0,477,severe
32,51,0,352,severe
37,55,0,552,critical
38,57,0,495,critical
32,62,0,580,severe
26,67,0,535,no
37,67,0,403,critical
34,78,0,406,severe
26,78,0,523,no
30,72,0,416,no
27,57,0,556,no
39,55,0,488,critical
26,67,0,508,no
26,68,0,296,no
30,68,0,539,no
36,53,0,273,critical
30,76,0,423,no
39,52,0,231,critical
26,55,0,228,no
30,51,0,589,no
27,52,0,302,no
36,59,0,269,critical
30,70,0,348,no
40,54,0,299,critical
27,54,0,541,no
31,67,0,430,severe
25,56,0,416,no
27,68,0,494,no
26,67,0,299,no
38,65,0,473,critical
33,78,0,555,severe
29,72,0,409,mild
27,72,0,554,no
40,78,0,516,critical
29,67,0,340,mild
25,59,0,463,no
34,69,0,253,severe
31,52,0,589,severe
25,64,0,450,no
29,52,0,473,mild
25,57,0,552,no
37,62,0,330,critical
35,60,0,437,severe
25,70,0,314,no
38,63,0,522,critical
29,56,0,308,mild
40,51,0,491,critical
29,57,0,507,mild
36,50,0,300,critical
34,58,0,428,severe
25,69,0,485,no
30,62,0,379,no
25,71,0,538,no
27,54,0,495,no
40,70,0,272,critical
25,51,0,410,no
25,69,0,277,no
32,71,0,466,severe
28,75,0,361,mild
29,78,0,505,mild
34,65,0,447,severe
32,78,0,523,severe
34,70,0,447,severe
30,78,0,369,no
29,72,0,430,mild
40,50,0,349,critical
34,52,0,394,severe
31,54,0,420,severe
39,61,0,491,critical
34,74,0,495,severe
26,51,0,474,no
25,54,0,396,no
37,74,0,236,critical
28,61,0,542,mild
38,67,0,477,critical
30,62,0,363,no
39,74,0,246,critical
37,70,0,224,critical
32,67,0,397,severe
34,60,0,413,severe
36,51,0,343,critical
39,68,0,473,critical
26,50,0,574,no
26,54,0,299,no
25,64,0,383,no
37,73,0,503,critical
25,74,0,271,no
29,75,0,387,mild
38,74,0,225,critical
27,54,0,351,no
32,73,0,483,severe
36,57,0,568,critical
35,65,0,345,severe
35,73,0,348,severe
33,64,0,246,severe
27,58,0,463,no
37,63,0,508,critical
36,52,0,453,critical
39,56,0,527,critical
40,75,0,418,critical
28,60,0,400,mild
36,72,0,393,critical
39,69,0,465,critical
34,55,0,225,severe
31,66,0,452,severe
38,77,0,406,critical
29,58,0,332,mild
25,73,0,393,no
38,57,0,569,critical
39,66,0,317,critical
38,67,0,391,critical
38,50,0,294,critical
35,51,0,464,severe
37,74,0,312,critical
30,70,0,439,no
28,61,0,222,mild
37,64,0,591,critical
36,56,0,553,critical
31,72,0,593,severe
33,65,0,370,severe
34,69,0,286,severe
25,75,0,450,no
32,64,0,471,severe
39,60,0,284,critical
37,53,0,388,critical
39,61,0,450,critical
36,69,0,411,critical
31,73,0,351,severe
38,72,0,461,critical
38,77,0,361,critical
30,73,0,206,no
25,50,0,479,no
26,65,0,588,no
26,64,0,478,no
37,51,0,327,critical
30,51,0,595,no
27,68,0,273,no
29,65,0,399,mild
26,77,0,406,no
36,67,0,430,critical
36,70,0,570,critical
27,61,0,375,no
32,54,0,305,severe
34,78,0,441,severe
30,68,0,538,no
38,74,0,203,critical
39,78,0,500,critical
30,77,0,534,no
35,69,0,335,severe
38,60,0,566,critical
27,59,0,323,no
29,76,0,249,mild
39,74,0,486,critical
33,64,0,327,severe
28,71,0,435,mild
32,60,0,358,severe
36,71,0,223,critical
25,57,0,321,no
27,78,0,453,no
37,57,0,313,critical
27,77,0,358,no
35,58,0,383,severe
30,66,0,471,no
25,64,0,405,no
34,65,0,246,severe
27,73,0,247,no
40,52,0,396,critical
38,68,0,238,critical
29,58,0,583,mild
28,58,0,505,mild
32,69,0,208,severe
27,72,0,214,no
35,69,0,540,severe
35,58,0,274,severe
30,71,0,473,no
33,55,0,488,severe
31,77,0,556,severe
31,68,0,587,severe
34,78,0,377,severe
29,72,0,321,mild
40,59,0,459,critical
28,77,0,243,mild
32,65,0,409,severe
31,56,0,303,severe
33,56,0,352,severe
29,52,0,568,mild
36,65,0,243,critical
25,74,0,255,no
34,69,0,314,severe
39,58,0,383,critical
39,51,0,566,critical
27,78,0,562,no
28,53,0,438,mild
37,74,0,383,critical
34,59,0,597,severe
27,57,0,429,no
26,74,0,342,no
27,57,0,520,no
33,51,0,576,severe
32,59,0,467,severe
31,75,0,449,severe
26,52,0,399,no
28,58,0,232,mild
33,62,0,420,severe
35,53,0,584,severe
29,75,0,515,mild
34,69,0,357,severe
40,75,0,252,critical
32,62,0,459,severe
27,64,0,468,no
25,77,0,493,no
38,50,0,277,critical
30,55,0,546,no
28,55,0,521,mild
28,78,0,501,mild
31,70,0,391,severe
29,52,0,389,mild
30,57,0,349,no
28,50,0,516,mild
25,65,0,374,no
27,77,0,461,no
29,62,0,387,mild
